fnl,hpw,gain,edu_int,years,loss,relation,country,job,work_type,partner,edu,gender,race,gtype,money
-1.1211855637275094,-0.4520073085646609,0.0,-0.4569297593303606,0.1855501836428381,0.0,H,United-States,Other-service,FGov,MCS,HSG,M,White,AC,<=50K
-0.4355390326795368,-1.0653741077447305,0.0,-0.05041910958747832,1.3824202624989892,0.0,NotF,United-States,Other-service,Priv,D,SC,F,White,DC,<=50K
1.3311659202455515,0.007023914566591473,0.0,-2.0829723583018898,1.0832027427849513,0.0,NotM,United-States,Sales,Priv,W,9,F,Black,DC,<=50K
-1.3302913958192017,2.6148266873356873,0.0,1.1691128396411685,1.3076158825704798,0.0,H,United-States,Adm-clerical,Priv,MCS,B,M,White,AC,<=50K
0.4772265388201225,-1.9854243065148351,0.0,-0.4569297593303606,-1.3105374149273508,0.0,OwnC,United-States,Sales,Priv,NM,HSG,F,White,DC,<=50K
-1.2329298890159208,-0.3243531356077911,0.0,-0.05041910958747832,1.3076158825704798,0.0,H,United-States,Exec-managerial,SelfNotInc,MCS,SC,M,White,AC,>50K
1.1512650716694852,-0.4520073085646609,0.0,-0.4569297593303606,-0.8617111353562941,0.0,H,United-States,Sales,Priv,MCS,HSG,M,White,AC,<=50K
-0.22845650704676548,-0.4520073085646609,0.0,-0.4569297593303606,1.6068334022845174,0.0,H,United-States,Prof-specialty,Priv,MCS,HSG,M,White,AC,<=50K
-0.6250014494929043,-0.4520073085646609,0.0,0.7626021898982863,-0.9365155152848036,0.0,NotM,United-States,Adm-clerical,SGov,NM,AA,F,Black,DC,<=50K
0.30037799255922865,-0.3243531356077911,0.0,-0.4569297593303606,-0.4876892357137469,0.0,NotF,United-States,Other-service,Priv,NM,HSG,F,Black,DC,<=50K
-0.24352146885233195,2.6148266873356873,0.0,1.1691128396411685,-0.338080475856728,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,AC,>50K
-0.2817561800503429,-0.3243531356077911,0.0,0.356091540155404,-0.4128848557852374,0.0,H,United-States,Tech-support,LGov,MCS,AV,M,White,AC,<=50K
-1.3713124890549269,-0.3243531356077911,0.0,-0.05041910958747832,-1.3105374149273508,0.0,NotF,United-States,Craft-repair,Priv,NM,SC,M,White,AC,<=50K
-0.5760952419429839,-0.4520073085646609,0.0,1.1691128396411685,-1.011319895213313,0.0,NotF,United-States,Adm-clerical,Priv,NM,B,F,White,DC,<=50K
0.3541170121081718,2.6148266873356873,0.0,0.356091540155404,-1.3105374149273508,0.0,Other,Mexico,Other-service,Priv,MCS,AV,F,White,DC,<=50K
-0.0025460362276583048,-0.4520073085646609,0.0,1.1691128396411685,1.2328115026419704,0.0,H,United-States,Exec-managerial,SelfNotInc,MCS,B,M,White,AC,>50K
1.0135761767021092,0.007023914566591473,0.0,-0.05041910958747832,-0.338080475856728,0.0,Other,Haiti,Protective-serv,Priv,MCS,SC,F,Black,DC,<=50K
0.08852046368340362,2.6148266873356873,0.0,-0.05041910958747832,-0.26327609592821855,0.0,H,United-States,Exec-managerial,Priv,MCS,SC,M,White,AC,<=50K
0.3580017605093002,-0.4520073085646609,0.0,-1.6764617085590077,-0.4876892357137469,0.0,H,United-States,Transport-moving,Priv,MCS,10,M,White,AC,<=50K
1.131147624592213,-0.4520073085646609,0.0,-0.05041910958747832,-1.4601461747843696,0.0,OwnC,United-States,?,?,NM,SC,F,White,DC,<=50K
2.6598308056898285,0.007023914566591473,0.0,-0.4569297593303606,-1.2357330349988414,0.0,NotF,United-States,Sales,Priv,MSA,HSG,M,White,AC,<=50K
-1.034194947745098,-0.4520073085646609,0.0,0.356091540155404,-1.3105374149273508,0.0,OwnC,United-States,Transport-moving,Priv,NM,AV,M,White,AC,<=50K
0.1200377974377967,-0.4520073085646609,0.0,0.356091540155404,0.26035456357134756,0.0,NotM,United-States,Tech-support,Priv,D,AV,F,White,DC,<=50K
0.39710360304684883,-0.4520073085646609,0.0,-1.6764617085590077,-1.2357330349988414,0.0,W,United-States,Machine-op-inspct,Priv,MCS,10,F,White,DC,<=50K
-0.294751588392213,3.228193486515757,0.0,-0.4569297593303606,0.9335939829279325,0.0,NotM,United-States,Protective-serv,LGov,D,HSG,M,White,AC,<=50K
-1.0431668666715137,-0.3243531356077911,0.0,1.1691128396411685,-0.1884717159997091,0.0,W,United-States,Prof-specialty,Priv,MCS,B,F,White,DC,>50K
-0.983311680741032,2.6148266873356873,0.0,1.1691128396411685,-0.038862956142690225,0.0,H,United-States,Sales,Priv,MCS,B,M,White,AC,>50K
0.6989809267178699,0.007023914566591473,0.0,-0.05041910958747832,0.03594142378581922,0.0,NotF,United-States,Other-service,Priv,NM,SC,F,White,DC,<=50K
-0.4594718576507744,1.0814096893855132,0.0,2.3886447888698155,0.48476770335687586,0.0,NotF,United-States,Prof-specialty,Priv,D,D,M,White,AC,>50K
-1.1156127996520813,-0.4520073085646609,0.0,0.356091540155404,-0.11366733607119966,0.0,H,United-States,Adm-clerical,Priv,MCS,AV,M,White,AC,<=50K
0.2267296374545023,2.6148266873356873,0.0,-2.0829723583018898,0.9335939829279325,0.0,H,United-States,Craft-repair,Priv,MCS,9,M,White,AC,>50K
-0.9225315547150436,0.007023914566591473,0.0,-0.05041910958747832,-0.338080475856728,0.0,NotM,United-States,Prof-specialty,Priv,D,SC,F,White,DC,<=50K
-0.5982591189815648,0.007023914566591473,0.0,-0.05041910958747832,-0.1884717159997091,0.0,W,United-States,?,?,MCS,SC,F,White,DC,<=50K
-0.2185943332784246,0.007023914566591473,0.0,-0.05041910958747832,-1.160928655070332,0.0,OwnC,United-States,Other-service,Priv,NM,SC,F,Asian-Pac-Islander,DC,<=50K
1.386142047172235,2.0014598881556176,0.0,-0.4569297593303606,-1.160928655070332,0.0,NotF,United-States,Sales,Priv,NM,HSG,M,White,AC,<=50K
-1.1738146551618445,0.007023914566591473,0.0,1.575623489384051,0.7839852230709137,0.0,NotM,United-States,Prof-specialty,LGov,W,M,F,White,DC,<=50K
-0.061458572803018675,2.6148266873356873,0.0,1.1691128396411685,-1.0861242751418225,0.0,NotF,United-States,?,?,NM,B,M,White,AC,<=50K
0.06737402074988015,2.6148266873356873,0.0,0.7626021898982863,-0.1884717159997091,0.0,H,United-States,Craft-repair,Priv,MCS,AA,M,White,AC,<=50K
-0.49060765361577097,0.007023914566591473,0.0,-0.4569297593303606,-1.011319895213313,0.0,NotM,United-States,Adm-clerical,Priv,NM,HSG,F,White,DC,<=50K
-1.0520462915883786,0.007023914566591473,0.0,1.9821341391269334,-0.006361535442240569,0.0,H,United-States,?,?,MCS,PS,M,White,AC,>50K
-1.7747829204661727,-0.4520073085646609,0.0,-0.05041910958747832,0.11074580371432866,0.0,NotM,United-States,Adm-clerical,FGov,NM,SC,F,White,DC,<=50K
0.4057517929398371,-0.3243531356077911,0.0,-0.4569297593303606,0.1855501836428381,0.0,NotF,United-States,Handlers-cleaners,Priv,S,HSG,M,Black,AC,<=50K
0.39127648044515617,0.007023914566591473,0.0,0.356091540155404,-1.160928655070332,0.0,NotF,United-States,Adm-clerical,Priv,D,AV,F,White,DC,<=50K
2.0179686264129075,-0.4520073085646609,0.0,0.7626021898982863,1.2328115026419704,0.0,NotM,United-States,Adm-clerical,Priv,D,AA,F,White,DC,<=50K
0.21751492175301612,-0.4520073085646609,0.0,-1.2699510588161254,1.7564421621415365,0.0,NotF,United-States,?,?,D,11,F,Black,DC,<=50K
0.541428943199486,-0.4520073085646609,0.0,1.1691128396411685,-0.4876892357137469,0.0,H,Ecuador,Prof-specialty,Priv,MCS,B,M,Other,AC,<=50K
-0.7048353414863321,0.007023914566591473,0.0,-0.4569297593303606,-1.534950554712879,0.0,NotM,India,Other-service,SelfInc,NM,HSG,F,Asian-Pac-Islander,DC,<=50K
2.58382385334156,0.007023914566591473,0.0,-0.05041910958747832,-1.0861242751418225,0.0,H,United-States,Craft-repair,Priv,MCS,SC,M,White,AC,<=50K
0.29600765060795914,-0.4520073085646609,0.0,1.9821341391269334,0.11074580371432866,0.0,NotF,Cuba,Exec-managerial,Priv,NM,PS,F,White,DC,<=50K
-0.900760777217053,2.6148266873356873,0.0,1.1691128396411685,-1.011319895213313,0.0,NotF,United-States,Prof-specialty,Priv,NM,B,M,White,AC,<=50K
-0.7985202114099738,1.0814096893855132,0.0,0.7626021898982863,-0.26327609592821855,0.0,H,United-States,Sales,SelfInc,MCS,AA,M,White,AC,>50K
0.16788032387788424,0.007023914566591473,0.0,-0.05041910958747832,-1.4601461747843696,0.0,OwnC,United-States,Other-service,Priv,NM,SC,F,White,DC,<=50K
-0.0007709407865809174,-1.9854243065148351,0.0,-1.6764617085590077,0.26035456357134756,0.0,NotM,United-States,Farming-fishing,LGov,NM,10,M,White,AC,<=50K
0.26467530487266744,0.007023914566591473,0.0,-0.4569297593303606,-0.6372979955707657,0.0,H,United-States,Protective-serv,Priv,MCS,HSG,M,White,AC,>50K
-0.8242104225626742,2.0014598881556176,0.0,-0.4569297593303606,-0.9365155152848036,0.0,NotM,United-States,Adm-clerical,Priv,D,HSG,F,White,DC,<=50K
-0.939839496252214,-1.0653741077447305,0.0,-0.05041910958747832,0.7091808431424043,0.0,NotF,United-States,Adm-clerical,Priv,D,SC,F,White,DC,<=50K
-1.3397604700469523,0.007023914566591473,0.0,-0.010249072369788295,0.335158943499857,0.0,NotF,United-States,Other-service,Priv,D,SC,M,White,AC,<=50K
-0.9364634649036142,-0.4520073085646609,0.0,0.7626021898982863,-0.038862956142690225,0.0,H,El-Salvador,Other-service,Priv,MCS,AA,M,White,AC,<=50K
1.4107801389662964,0.007023914566591473,0.0,1.575623489384051,-0.8617111353562941,0.0,H,United-States,Prof-specialty,Priv,MCS,M,M,White,AC,<=50K
0.8534574844186938,2.6148266873356873,0.0,1.1691128396411685,-0.11366733607119966,0.0,H,United-States,Sales,Priv,MCS,B,M,White,AC,<=50K
1.8427387253191505,0.007023914566591473,0.0,-0.05041910958747832,0.335158943499857,0.0,W,England,Other-service,Priv,MCS,SC,F,White,DC,>50K
-0.7510823462616705,0.007023914566591473,0.0,-0.4569297593303606,0.03594142378581922,0.0,H,United-States,Farming-fishing,Priv,MCS,HSG,M,White,AC,<=50K
-0.5172459283663658,0.007023914566591473,0.0,-1.2699510588161254,1.532029022356008,0.0,H,United-States,Sales,Priv,MCS,11,M,White,AC,<=50K
1.459801964028155,-0.3243531356077911,0.0,-0.010249072369788295,0.03594142378581922,0.0,H,United-States,Sales,Priv,MCS,SC,M,White,AC,>50K
0.5538347022304705,2.6148266873356873,0.0,-0.4569297593303606,1.681637782213027,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,AC,<=50K
-0.0025460362276583048,0.007023914566591473,0.0,-0.8634404090732429,-1.534950554712879,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,12,M,White,AC,<=50K
0.5397640510275739,-0.4520073085646609,0.0,-1.6764617085590077,-1.0861242751418225,0.0,W,United-States,Machine-op-inspct,Priv,MCS,10,M,White,DC,<=50K
-0.21761158442694864,-0.3243531356077911,0.0,-0.4569297593303606,1.831246542070046,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,AC,<=50K
1.4793182000433478,0.007023914566591473,0.0,-0.010249072369788295,0.5595720832853853,0.0,NotM,Mexico,Other-service,Priv,W,1-4,F,Other,DC,<=50K
1.5122691909457764,0.007023914566591473,0.0,1.1691128396411685,2.7288991012121593,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,AC,<=50K
0.21885608489150093,-0.4520073085646609,0.0,1.1691128396411685,-0.8617111353562941,0.0,NotF,Poland,Adm-clerical,Priv,NM,B,M,White,AC,<=50K
-0.711413977915624,0.007023914566591473,0.0,1.1691128396411685,0.11074580371432866,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,AC,<=50K
-1.5054172411522144,-1.9854243065148351,0.0,-0.05041910958747832,-0.4876892357137469,0.0,OwnC,United-States,Sales,Priv,NM,SC,M,White,AC,<=50K
-0.6096936909122672,-0.4520073085646609,0.0,1.1691128396411685,-0.4876892357137469,0.0,H,United-States,Prof-specialty,FGov,MCS,B,M,White,AC,>50K
1.8560347391920602,2.6148266873356873,0.0,1.1691128396411685,-0.4876892357137469,0.0,NotF,United-States,Prof-specialty,Priv,NM,B,M,White,AC,>50K
0.7325331286823779,-0.4520073085646609,0.0,1.1691128396411685,0.5595720832853853,0.0,H,United-States,Prof-specialty,Priv,MCS,B,M,White,AC,>50K
-0.9256763510397665,1.0814096893855132,0.0,-0.010249072369788295,-1.0861242751418225,0.0,H,United-States,Prof-specialty,Priv,MCS,B,M,White,AC,<=50K
0.9126652122823208,0.007023914566591473,0.0,1.9821341391269334,2.2800728216411024,0.0,NotF,United-States,?,?,D,PS,M,White,AC,<=50K
0.02372840999315458,1.0814096893855132,0.0,1.1691128396411685,0.335158943499857,0.0,NotF,United-States,Prof-specialty,Priv,NM,B,M,White,AC,>50K
-0.44444158109878945,-1.0653741077447305,0.0,1.1691128396411685,0.5595720832853853,0.0,H,United-States,Prof-specialty,LGov,MCS,B,M,White,AC,>50K
-0.15035687773241282,-0.4520073085646609,0.0,-2.4894830080447723,0.8587896029994231,0.0,H,United-States,Farming-fishing,SelfNotInc,MCS,7-8,M,White,AC,<=50K
-1.4509729547804473,-0.4520073085646609,0.0,2.3886447888698155,0.6343764632138947,0.0,H,United-States,Prof-specialty,SGov,MCS,D,M,White,AC,>50K
0.2160003323466238,-0.4520073085646609,0.0,-0.4569297593303606,1.2328115026419704,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,AC,>50K
-0.6664503275228012,0.007023914566591473,0.0,0.7626021898982863,0.03594142378581922,0.0,H,United-States,Exec-managerial,SelfInc,MCS,AA,M,White,AC,>50K
2.288502042597443,2.6148266873356873,0.0,-0.4569297593303606,-1.011319895213313,0.0,NotF,United-States,Craft-repair,Priv,NM,HSG,M,White,AC,<=50K
-0.8909679739558751,-0.4520073085646609,0.0,-0.4569297593303606,-0.11366733607119966,0.0,NotF,United-States,Craft-repair,Priv,NM,HSG,M,White,AC,<=50K
-0.7013783778793755,-0.4520073085646609,0.0,-0.4569297593303606,0.1855501836428381,0.0,H,United-States,Tech-support,Priv,MCS,HSG,M,White,AC,<=50K
0.5247568979779765,0.007023914566591473,0.0,2.3886447888698155,0.8587896029994231,0.0,NotF,United-States,Prof-specialty,SelfNotInc,D,D,F,White,DC,>50K
2.0666204754365634,0.007023914566591473,0.0,1.1691128396411685,-0.26327609592821855,0.0,W,?,Prof-specialty,Priv,MCS,B,F,White,DC,>50K
-0.1452003366999626,-0.3243531356077911,0.0,1.1691128396411685,2.2800728216411024,0.0,H,United-States,?,?,MCS,B,M,White,AC,<=50K
-0.013858843138001672,0.007023914566591473,0.0,-0.010249072369788295,-0.5624936156422563,0.0,H,United-States,Sales,Priv,MCS,B,M,Black,AC,>50K
-0.41275082107648886,-0.4520073085646609,0.0,-0.05041910958747832,-1.3853417948558602,0.0,OwnC,Taiwan,?,?,NM,SC,M,Asian-Pac-Islander,DC,<=50K
0.09699522730848437,-0.4520073085646609,0.0,1.1691128396411685,-0.11366733607119966,0.0,H,United-States,Adm-clerical,Priv,MCS,B,M,White,AC,<=50K
-0.30031279071644745,2.6148266873356873,0.0,1.1691128396411685,-0.26327609592821855,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,AC,>50K
0.3071531787588157,-0.4520073085646609,0.0,1.575623489384051,-0.26327609592821855,0.0,H,United-States,Sales,Priv,MCS,M,M,White,AC,>50K
-0.8623988867559098,2.6148266873356873,0.0,1.9821341391269334,0.11074580371432866,0.0,NotF,United-States,Prof-specialty,Priv,NM,PS,F,White,DC,>50K
-1.6487829559557632,-0.4520073085646609,0.0,-0.05041910958747832,-0.1884717159997091,0.0,H,United-States,Exec-managerial,Priv,MCS,SC,M,White,AC,<=50K
-1.7270675732892173,0.007023914566591473,0.0,-1.6764617085590077,-1.6097549346413886,0.0,OwnC,United-States,Other-service,Priv,NM,10,F,White,DC,<=50K
-0.4947698840455514,-1.9854243065148351,0.0,-0.05041910958747832,-1.2357330349988414,0.0,OwnC,United-States,Sales,Priv,NM,SC,M,White,AC,<=50K
-0.972755801901061,0.007023914566591473,0.0,-0.05041910958747832,0.40996332342836644,0.0,H,United-States,Sales,Priv,MCS,SC,M,White,AC,>50K
0.7169016410683136,-0.3243531356077911,0.0,1.9821341391269334,0.6343764632138947,0.0,H,United-States,Prof-specialty,SelfNotInc,MCS,PS,M,White,AC,>50K
-0.13999754866273703,-0.4520073085646609,0.0,-1.6764617085590077,-0.1884717159997091,0.0,NotF,United-States,Other-service,Priv,D,10,M,White,DC,<=50K
-0.08535671252067477,-0.4520073085646609,0.0,-0.4569297593303606,-0.5624936156422563,0.0,OwnC,United-States,Adm-clerical,Priv,NM,HSG,F,White,DC,<=50K
-1.8079882698948655,0.007023914566591473,0.0,-0.05041910958747832,-1.2357330349988414,0.0,OwnC,United-States,?,?,NM,SC,M,White,AC,<=50K
1.6348584388540046,-0.3243531356077911,0.0,-0.010249072369788295,-0.338080475856728,0.0,OwnC,United-States,Adm-clerical,Priv,NM,SC,M,White,AC,<=50K
0.7059526626877521,2.6148266873356873,0.0,-0.010249072369788295,1.008398362856442,0.0,H,Puerto-Rico,Craft-repair,Priv,MCS,1-4,M,Other,AC,<=50K
0.7336777420505676,-0.4520073085646609,0.0,-2.0829723583018898,-1.2357330349988414,0.0,OwnC,United-States,Craft-repair,Priv,NM,9,M,White,AC,<=50K
-0.9700850373752852,-0.4520073085646609,0.0,-0.05041910958747832,-0.338080475856728,0.0,NotM,United-States,Exec-managerial,Priv,S,SC,F,White,DC,<=50K
-1.1670394689622574,-0.4520073085646609,0.0,-1.6764617085590077,2.8037034811406687,0.0,H,United-States,?,?,MCS,10,M,White,AC,<=50K
0.38007314353833044,-0.4520073085646609,0.0,-0.4569297593303606,-0.9365155152848036,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,AC,<=50K
-0.7775934417491331,0.007023914566591473,0.0,-0.05041910958747832,-0.5624936156422563,0.0,OwnC,United-States,Other-service,SGov,NM,SC,F,White,DC,<=50K
-0.976455562283088,-0.4520073085646609,0.0,-2.0829723583018898,1.681637782213027,0.0,NotF,United-States,Other-service,Priv,D,9,M,White,AC,<=50K
0.16320937639557506,1.694776488565583,0.0,-1.2699510588161254,1.0832027427849513,0.0,OwnC,United-States,Other-service,Priv,W,11,F,White,DC,<=50K
0.0007089633662299101,-0.4520073085646609,0.0,-1.6764617085590077,0.7091808431424043,0.0,H,United-States,Machine-op-inspct,Priv,MCS,10,M,Black,AC,<=50K
-1.3383036893965292,2.6148266873356873,0.0,-0.4569297593303606,0.26035456357134756,0.0,H,United-States,Exec-managerial,SelfNotInc,MCS,HSG,M,White,AC,<=50K
-0.08224660144953327,-0.3243531356077911,0.0,-0.4569297593303606,0.6343764632138947,0.0,NotM,United-States,Adm-clerical,Priv,D,HSG,F,White,DC,<=50K
-1.3431133778931643,0.007023914566591473,0.0,-0.4569297593303606,0.7839852230709137,0.0,NotF,United-States,Transport-moving,Priv,D,HSG,M,White,AC,<=50K
-0.20983052587349796,-0.4520073085646609,0.0,1.575623489384051,0.7091808431424043,0.0,NotM,?,Exec-managerial,SelfNotInc,W,M,F,White,DC,>50K
1.4768208617854797,-0.4520073085646609,0.0,0.7626021898982863,1.532029022356008,0.0,NotF,United-States,Exec-managerial,Priv,W,AA,F,White,DC,>50K
-0.33601547840300866,-0.4520073085646609,0.0,1.1691128396411685,-0.11366733607119966,0.0,NotF,United-States,Prof-specialty,SGov,NM,B,M,White,AC,<=50K
0.38751891130715993,-0.4520073085646609,0.0,-2.8959936577876544,-1.2357330349988414,0.0,Other,El-Salvador,Priv-house-serv,Priv,NM,5-6,M,White,DC,<=50K
-0.9186005593091398,-0.4520073085646609,0.0,-0.4569297593303606,0.9335939829279325,0.0,Other,United-States,Exec-managerial,Priv,NM,HSG,F,White,DC,<=50K
-0.0025460362276583048,-0.3243531356077911,0.0,-0.4569297593303606,-0.6372979955707657,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,AC,>50K
-0.4277810976284738,-0.4520073085646609,0.0,-0.010249072369788295,-0.1884717159997091,0.0,H,United-States,Protective-serv,SGov,MCS,SC,M,White,AC,<=50K
-0.2765649537643112,1.0814096893855132,0.0,1.575623489384051,-0.6372979955707657,0.0,NotF,United-States,Prof-specialty,Priv,NM,M,M,White,AC,>50K
-0.4857632798655543,2.6148266873356873,0.0,1.575623489384051,0.7091808431424043,0.0,NotF,India,Sales,SelfInc,MSA,M,M,Asian-Pac-Islander,AC,<=50K
-0.0025460362276583048,-0.4520073085646609,0.0,-0.05041910958747832,-0.038862956142690225,0.0,NotM,United-States,Tech-support,FGov,D,SC,F,Black,DC,<=50K
-0.14263362793493134,0.007023914566591473,0.0,1.9821341391269334,1.831246542070046,0.0,H,United-States,Prof-specialty,SelfNotInc,MCS,PS,M,White,AC,<=50K
-0.04410438426107296,-0.3243531356077911,0.0,-1.2699510588161254,-1.4601461747843696,0.0,OwnC,United-States,Machine-op-inspct,Priv,NM,11,M,White,AC,<=50K
